timestamp,u1,u2,image_coords,n_images,magnifications,total_magnification
-48.58000000000028,-0.9716000000000057,-0.27227838694983075,"[(30.618826439115438, np.float64(-1.6664440338637163))]",1,[np.float64(272.4210159454811)],272.4210159454811
-48.570000000000285,-0.9714000000000057,-0.2721629168959928,"[(30.60837613350368, np.float64(-1.6664572445120407))]",1,[np.float64(272.40409965955445)],272.40409965955445
-48.56000000000029,-0.9712000000000057,-0.272047446842155,"[(30.59792651050352, np.float64(-1.6664704621761444))]",1,[np.float64(272.38716946566416)],272.38716946566416
-48.55000000000029,-0.9710000000000057,-0.27193197678831704,"[(30.587477570676555, np.float64(-1.6664836868607007))]",1,[np.float64(272.37022535059896)],272.37022535059896
-48.54000000000029,-0.9708000000000058,-0.2718165067344791,"[(30.577029314584944, np.float64(-1.6664969185703864))]",1,[np.float64(272.3532673011304)],272.3532673011304
-48.53000000000029,-0.9706000000000059,-0.2717010366806413,"[(30.56658174279136, np.float64(-1.6665101573098808))]",1,[np.float64(272.3362953040199)],272.3362953040199
-48.520000000000294,-0.9704000000000059,-0.27158556662680333,"[(30.556134855858975, np.float64(-1.6665234030838663))]",1,[np.float64(272.3193093460143)],272.3193093460143
-48.510000000000296,-0.970200000000006,-0.2714700965729655,"[(30.545688654350492, np.float64(-1.6665366558970274))]",1,[np.float64(272.3023094138521)],272.3023094138521
-48.5000000000003,-0.970000000000006,-0.27135462651912756,"[(30.535243138832158, np.float64(-1.666549915754054))]",1,[np.float64(272.28529549425684)],272.28529549425684
-48.4900000000003,-0.969800000000006,-0.2712391564652896,"[(30.52479830986775, np.float64(-1.6665631826596368))]",1,[np.float64(272.26826757394065)],272.26826757394065
-48.4800000000003,-0.969600000000006,-0.2711236864114517,"[(30.51435416802248, np.float64(-1.6665764566184693))]",1,[np.float64(272.25122563960053)],272.25122563960053
-48.470000000000304,-0.969400000000006,-0.27100821635761385,"[(30.50391071386235, np.float64(-1.6665897376352492))]",1,[np.float64(272.2341696779212)],272.2341696779212
-48.460000000000306,-0.9692000000000062,-0.2708927463037759,"[(30.493467947953828, np.float64(-1.6666030257146764))]",1,[np.float64(272.21709967557956)],272.21709967557956
-48.45000000000031,-0.9690000000000062,-0.2707772762499381,"[(30.48302587086405, np.float64(-1.6666163208614544))]",1,[np.float64(272.2000156192316)],272.2000156192316
-48.44000000000031,-0.9688000000000062,-0.27066180619610014,"[(30.472584483159252, np.float64(-1.666629623080288))]",1,[np.float64(272.1829174955291)],272.1829174955291
-48.43000000000031,-0.9686000000000062,-0.2705463361422622,"[(30.462143785409477, np.float64(-1.6666429323758873))]",1,[np.float64(272.16580529110445)],272.16580529110445
-48.420000000000314,-0.9684000000000063,-0.27043086608842426,"[(30.451703778182278, np.float64(-1.6666562487529641))]",1,[np.float64(272.1486789925858)],272.1486789925858
-48.410000000000316,-0.9682000000000063,-0.27031539603458643,"[(30.44126446204677, np.float64(-1.6666695722162328))]",1,[np.float64(272.13153858657853)],272.13153858657853
